Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
12/20,18/20,12950,1295000,178.9047191143036,7477.350472450256,184.89608098566532,313.401370562613,0.53
12/20,19/20,13000,1300000,179.2251753807068,7520.5992431640625,183.14999078214169,311.91750375926495,0.58
13/20,0/20,13050,1305000,179.04384684562683,7508.8457107543945,184.47793494164944,325.6361439228058,0.48
13/20,1/20,13100,1310000,178.3040726184845,7501.370987415314,184.5613752156496,317.4065917059779,0.43
13/20,2/20,13150,1315000,179.06740164756775,7464.538618564606,181.2690790295601,342.2997536063194,0.55
13/20,3/20,13200,1320000,177.68689727783203,7512.946319103241,178.9207818955183,319.6296045035124,0.89
13/20,4/20,13250,1325000,178.3182213306427,7525.622316837311,181.84772457182407,282.549777649343,0.76
13/20,5/20,13300,1330000,175.4327747821808,7529.876248836517,183.04789954423904,314.18267802894115,0.5
13/20,6/20,13350,1335000,174.44276690483093,7519.456614494324,180.44938127696514,303.2057917788625,0.61
13/20,7/20,13400,1340000,174.51657485961914,7573.004794120789,181.83783727884293,307.958097435534,0.67
13/20,8/20,13450,1345000,176.81712889671326,7529.9295535087585,184.059146925807,317.38661566376686,0.81
13/20,9/20,13500,1350000,179.13906621932983,7548.874254226685,183.69658310711384,303.2850276604295,0.68
